product_sku,category_code,warehouse_code,quantity,transaction_type
SKU04988,CAT0612,WH0211,2,IN
SKU08265,CAT0013,WH0185,1,IN
SKU08043,CAT0177,WH0442,14,IN
SKU06748,CAT0541,WH0056,-8,OUT
SKU07481,CAT0260,WH0656,-16,OUT
SKU04803,CAT0856,WH0896,-13,OUT
SKU07140,CAT0218,WH0497,5,IN
SKU03444,CAT0831,WH0655,-6,OUT
SKU04662,CAT0728,WH0632,16,IN
SKU07185,CAT0167,WH0410,-4,OUT
SKU06648,CAT0813,WH0649,15,IN
SKU06212,CAT0498,WH0196,10,IN
SKU00559,CAT0573,WH0497,-18,OUT
SKU03253,CAT0701,WH0980,-10,OUT
SKU04740,CAT0051,WH0864,-16,OUT
SKU01238,CAT0126,WH0276,-14,OUT
SKU01778,CAT0967,WH0694,-14,OUT
SKU02067,CAT0252,WH0145,10,IN
SKU02000,CAT0738,WH0256,16,IN
SKU07455,CAT0153,WH0197,20,IN
SKU03217,CAT0899,WH0743,4,IN
SKU05280,CAT0345,WH0981,-16,OUT
SKU04175,CAT0121,WH0448,-10,OUT
SKU07780,CAT0245,WH0320,-9,OUT
SKU02029,CAT0492,WH0908,-3,OUT
SKU05908,CAT0863,WH0820,-13,OUT
SKU06802,CAT0275,WH0973,-3,OUT
SKU03435,CAT0227,WH0918,5,IN
SKU07367,CAT0218,WH0563,10,IN
SKU03459,CAT0635,WH0190,-20,OUT
SKU03482,CAT0973,WH0541,1,IN
SKU02044,CAT0953,WH0973,4,IN
SKU02564,CAT0729,WH0170,13,IN
SKU00123,CAT0772,WH0057,7,IN
SKU04567,CAT0751,WH0648,-5,OUT
SKU04970,CAT0781,WH0312,-15,OUT
SKU06946,CAT0380,WH0872,9,IN
SKU06139,CAT0469,WH0636,14,IN
SKU06361,CAT0895,WH0670,-12,OUT
SKU02954,CAT0520,WH0868,17,IN
SKU09500,CAT0530,WH0292,-11,OUT
SKU01053,CAT0012,WH0088,12,IN
SKU00147,CAT0821,WH0270,-9,OUT
SKU08876,CAT0419,WH0164,-3,OUT
SKU01138,CAT0325,WH0864,-3,OUT
SKU01856,CAT0426,WH0825,-19,OUT
SKU03618,CAT0458,WH0105,9,IN
SKU03303,CAT0424,WH0474,20,IN
SKU08080,CAT0057,WH0957,10,IN
SKU08679,CAT0563,WH0576,-15,OUT
SKU05126,CAT0449,WH0629,-17,OUT
SKU09261,CAT0176,WH0198,19,IN
SKU06740,CAT0397,WH0008,17,IN
SKU08588,CAT0918,WH0125,11,IN
SKU00268,CAT0192,WH0400,-14,OUT
SKU01710,CAT0016,WH0811,-10,OUT
SKU06963,CAT0361,WH0494,-17,OUT
SKU01927,CAT0248,WH0428,12,IN
SKU01986,CAT0727,WH0320,-18,OUT
SKU05273,CAT0439,WH0663,1,IN
SKU09127,CAT0403,WH0633,5,IN
SKU05675,CAT0804,WH0501,-3,OUT
SKU01554,CAT0182,WH0554,-11,OUT
SKU08044,CAT0043,WH0088,-4,OUT
SKU02429,CAT0857,WH0044,-6,OUT
SKU07457,CAT0883,WH0070,-5,OUT
SKU02856,CAT0859,WH0332,14,IN
SKU07667,CAT0663,WH0740,-12,OUT
SKU07710,CAT0594,WH0618,-11,OUT
SKU06501,CAT0744,WH0240,-6,OUT
SKU08388,CAT0491,WH0597,-2,OUT
SKU01348,CAT0620,WH0077,-10,OUT
SKU01058,CAT0860,WH0378,-8,OUT
SKU03341,CAT0333,WH0078,-16,OUT
SKU00475,CAT0551,WH0092,1,IN
SKU07715,CAT0003,WH0209,20,IN
SKU03077,CAT0736,WH0519,-19,OUT
SKU04685,CAT0361,WH0142,-15,OUT
SKU02064,CAT0985,WH0259,-3,OUT
SKU00754,CAT0408,WH0386,7,IN
SKU07013,CAT0154,WH0559,-9,OUT
SKU02505,CAT0641,WH0663,20,IN
SKU09255,CAT0724,WH0877,-1,OUT
SKU03018,CAT0242,WH0312,16,IN
SKU00722,CAT0027,WH0524,-18,OUT
SKU05798,CAT0538,WH0698,4,IN
SKU01792,CAT0914,WH0222,-3,OUT
SKU01969,CAT0256,WH0700,6,IN
SKU03327,CAT0795,WH0458,-13,OUT
SKU09273,CAT0332,WH0659,-18,OUT
SKU04465,CAT0320,WH0150,-8,OUT
SKU06712,CAT0983,WH0698,7,IN
SKU02809,CAT0723,WH0993,6,IN
SKU01604,CAT0162,WH0478,-6,OUT
SKU06388,CAT0819,WH0759,16,IN
SKU01788,CAT0557,WH0810,9,IN
SKU09901,CAT0963,WH0273,-19,OUT
SKU06195,CAT0607,WH0299,-4,OUT
SKU07020,CAT0746,WH0972,-6,OUT
SKU08675,CAT0256,WH0976,19,IN
SKU03105,CAT0750,WH0811,18,IN
SKU04843,CAT0184,WH0831,-7,OUT
SKU08567,CAT0917,WH0102,-17,OUT
SKU07325,CAT0558,WH0882,13,IN
SKU04181,CAT0088,WH0780,12,IN
SKU00887,CAT0882,WH0361,12,IN
SKU00261,CAT0375,WH0650,11,IN
SKU09193,CAT0535,WH0983,6,IN
SKU06231,CAT0767,WH0410,-1,OUT
SKU03823,CAT0769,WH0087,-3,OUT
SKU06962,CAT0066,WH0698,-10,OUT
SKU04699,CAT0108,WH0408,17,IN
SKU00958,CAT0477,WH0826,13,IN
SKU09043,CAT0031,WH0166,-18,OUT
SKU09871,CAT0503,WH0710,-15,OUT
SKU08496,CAT0682,WH0347,-8,OUT
SKU08602,CAT0423,WH0947,-12,OUT
SKU03112,CAT0645,WH0345,5,IN
SKU04538,CAT0943,WH0321,19,IN
SKU00187,CAT0944,WH0054,16,IN
SKU08590,CAT0290,WH0110,9,IN
SKU09785,CAT0563,WH0253,17,IN
SKU00929,CAT0667,WH0289,-15,OUT
SKU07044,CAT0660,WH0183,11,IN
SKU03812,CAT0826,WH0273,-8,OUT
SKU02990,CAT0872,WH0731,-10,OUT
SKU08587,CAT0059,WH0976,15,IN
SKU03641,CAT0039,WH0085,5,IN
SKU09066,CAT0381,WH0097,6,IN
SKU08504,CAT0760,WH0086,-15,OUT
SKU09549,CAT0647,WH0454,-10,OUT
SKU02463,CAT0440,WH0188,2,IN
SKU03041,CAT0891,WH0375,-20,OUT
SKU05623,CAT0620,WH0264,18,IN
SKU05269,CAT0834,WH0812,-9,OUT
SKU02996,CAT0210,WH0615,6,IN
SKU07114,CAT0121,WH0191,-5,OUT
SKU06669,CAT0835,WH0529,15,IN
SKU09430,CAT0352,WH0266,4,IN
SKU09268,CAT0039,WH0637,5,IN
SKU01535,CAT0786,WH0994,-18,OUT
SKU07954,CAT0556,WH0636,19,IN
SKU07904,CAT0108,WH0511,-10,OUT
SKU03055,CAT0822,WH0594,1,IN
SKU03171,CAT0264,WH0295,17,IN
SKU07595,CAT0762,WH0110,16,IN
SKU08178,CAT0496,WH0043,-5,OUT
SKU03700,CAT0386,WH0225,-11,OUT
SKU03488,CAT0051,WH0669,-13,OUT
SKU03169,CAT0658,WH0639,19,IN
SKU04673,CAT0027,WH0722,1,IN
SKU08194,CAT0017,WH0733,-14,OUT
SKU04874,CAT0472,WH0327,-15,OUT
SKU02139,CAT0429,WH0944,-10,OUT
SKU08673,CAT0941,WH0048,-17,OUT
SKU03390,CAT0534,WH0987,10,IN
SKU06220,CAT0984,WH0510,6,IN
SKU02180,CAT0279,WH0950,1,IN
SKU09963,CAT0460,WH0716,-7,OUT
SKU07999,CAT0561,WH0460,5,IN
SKU00220,CAT0012,WH0921,11,IN
SKU09545,CAT0187,WH0422,20,IN
SKU07280,CAT0695,WH0778,-17,OUT
SKU07768,CAT0576,WH0978,-14,OUT
SKU07677,CAT0855,WH0875,8,IN
SKU00853,CAT0073,WH0355,3,IN
SKU01288,CAT0832,WH0517,-8,OUT
SKU04750,CAT0550,WH0021,-15,OUT
SKU09535,CAT0866,WH0466,-18,OUT
SKU01936,CAT0895,WH0671,-5,OUT
SKU08420,CAT0877,WH0903,11,IN
SKU05080,CAT0222,WH0437,-20,OUT
SKU01760,CAT0516,WH0503,13,IN
SKU04958,CAT0477,WH0974,-20,OUT
SKU00118,CAT0866,WH0390,17,IN
SKU01195,CAT0380,WH0873,-19,OUT
SKU04952,CAT0419,WH0355,-11,OUT
SKU02219,CAT0218,WH0446,15,IN
SKU07442,CAT0644,WH0376,1,IN
SKU08267,CAT0029,WH0884,-1,OUT
SKU07308,CAT0384,WH0021,16,IN
SKU08723,CAT0453,WH0320,-6,OUT
SKU08392,CAT0163,WH0444,20,IN
SKU00875,CAT0303,WH0996,3,IN
SKU04385,CAT0250,WH0012,6,IN
SKU02274,CAT0080,WH0257,6,IN
SKU09919,CAT0838,WH0606,-13,OUT
SKU01161,CAT0232,WH0586,-9,OUT
SKU05038,CAT0213,WH0674,-16,OUT
SKU00649,CAT0917,WH0820,2,IN
SKU09338,CAT0463,WH0541,-4,OUT
SKU09578,CAT0724,WH0030,-3,OUT
SKU02579,CAT0458,WH0267,6,IN
SKU09529,CAT0886,WH0069,-11,OUT
SKU07357,CAT0899,WH0689,-18,OUT
SKU00689,CAT0836,WH0214,-20,OUT
SKU03229,CAT0059,WH0476,15,IN
SKU02929,CAT0876,WH0560,-12,OUT
SKU06589,CAT0923,WH0911,11,IN
SKU05153,CAT0911,WH0610,-17,OUT
SKU01846,CAT0333,WH0793,-5,OUT
SKU08724,CAT0984,WH0376,20,IN
SKU08819,CAT0728,WH0599,-14,OUT
SKU06782,CAT0159,WH0123,-2,OUT
SKU01622,CAT0298,WH0916,-10,OUT
SKU01669,CAT0061,WH0241,6,IN
SKU09515,CAT0425,WH0986,3,IN
SKU09215,CAT0848,WH0702,5,IN
SKU01653,CAT0684,WH0272,-12,OUT
SKU04936,CAT0714,WH0695,-10,OUT
SKU09932,CAT0751,WH0346,18,IN
SKU00778,CAT0424,WH0902,5,IN
SKU08884,CAT0904,WH0818,-19,OUT
SKU02911,CAT0724,WH0674,8,IN
SKU01421,CAT0568,WH0793,-2,OUT
SKU06511,CAT0684,WH0774,3,IN
SKU02787,CAT0922,WH0774,-11,OUT
SKU01877,CAT0323,WH0391,-18,OUT
SKU06679,CAT0872,WH0448,10,IN
SKU01909,CAT0429,WH0911,-19,OUT
SKU07566,CAT0954,WH0634,5,IN
SKU01226,CAT0690,WH0514,20,IN
SKU01962,CAT0286,WH0954,6,IN
SKU05962,CAT0228,WH0508,4,IN
SKU07316,CAT0979,WH0934,-19,OUT
SKU07854,CAT0336,WH0970,-5,OUT
SKU04012,CAT0907,WH0087,-17,OUT
SKU00462,CAT0546,WH0052,19,IN
SKU05877,CAT0385,WH0938,-12,OUT
SKU04653,CAT0329,WH0735,-8,OUT
SKU04676,CAT0204,WH0704,-13,OUT
SKU05045,CAT0411,WH0685,-17,OUT
SKU00005,CAT0825,WH0883,19,IN
SKU02884,CAT0996,WH0237,-5,OUT
SKU07384,CAT0535,WH0196,1,IN
SKU07431,CAT0524,WH0772,-19,OUT
SKU07966,CAT0722,WH0996,-12,OUT
SKU02084,CAT0952,WH0527,-1,OUT
SKU06484,CAT0040,WH0124,-15,OUT
SKU04226,CAT0471,WH0399,3,IN
SKU07570,CAT0307,WH0240,-2,OUT
SKU03967,CAT0115,WH0108,1,IN
SKU00378,CAT0754,WH0748,-15,OUT
SKU05620,CAT0820,WH0661,2,IN
SKU05712,CAT0605,WH0910,-6,OUT
SKU04907,CAT0899,WH0683,6,IN
SKU03614,CAT0029,WH0854,12,IN
SKU07858,CAT0147,WH0516,-9,OUT
SKU09677,CAT0128,WH0407,11,IN
SKU04768,CAT1000,WH0764,20,IN
SKU09915,CAT0965,WH0415,18,IN
SKU01417,CAT0264,WH0557,-11,OUT
SKU01869,CAT0383,WH0258,6,IN
SKU05128,CAT0386,WH0188,1,IN
SKU02049,CAT0961,WH0255,-7,OUT
SKU03501,CAT0693,WH0064,-9,OUT
SKU06758,CAT0460,WH0341,20,IN
SKU09343,CAT0948,WH0373,10,IN
SKU01388,CAT0663,WH0511,4,IN
SKU06763,CAT0551,WH0704,2,IN
SKU07012,CAT0081,WH0972,-14,OUT
SKU09961,CAT0038,WH0510,8,IN
SKU09394,CAT0396,WH0349,2,IN
SKU01518,CAT0805,WH0818,-12,OUT
SKU08762,CAT0014,WH0070,16,IN
SKU08256,CAT0112,WH0892,-6,OUT
SKU06067,CAT0979,WH0363,7,IN
SKU03753,CAT0472,WH0834,-1,OUT
SKU08500,CAT0419,WH0158,-12,OUT
SKU00244,CAT0981,WH0422,15,IN
SKU02483,CAT0538,WH0194,-2,OUT
SKU01461,CAT0791,WH0399,-15,OUT
SKU09965,CAT0170,WH0332,7,IN
SKU05724,CAT0569,WH0936,-20,OUT
SKU00580,CAT0382,WH0660,-17,OUT
SKU02633,CAT0152,WH0768,5,IN
SKU09031,CAT0678,WH0275,11,IN
SKU03601,CAT0723,WH0796,-19,OUT
SKU07057,CAT0665,WH0036,-8,OUT
SKU09727,CAT0080,WH0577,20,IN
SKU03560,CAT0749,WH0256,-6,OUT
SKU05990,CAT0947,WH0131,-3,OUT
SKU06950,CAT0679,WH0593,-8,OUT
SKU09477,CAT0481,WH0562,-7,OUT
SKU06109,CAT0502,WH0256,4,IN
SKU08082,CAT0941,WH0284,8,IN
SKU03555,CAT0465,WH0554,17,IN
SKU08401,CAT0139,WH0649,-20,OUT
SKU08840,CAT0883,WH0267,9,IN
SKU00329,CAT0823,WH0634,17,IN
SKU05148,CAT0255,WH0364,10,IN
SKU07737,CAT0359,WH0813,-15,OUT
SKU02891,CAT0667,WH0752,15,IN
SKU00969,CAT0546,WH0785,-3,OUT
SKU08547,CAT0967,WH0539,19,IN
SKU02430,CAT0638,WH0145,11,IN
SKU02386,CAT0291,WH0050,9,IN
SKU06206,CAT0087,WH0241,18,IN
SKU03921,CAT0584,WH0859,-19,OUT
SKU01256,CAT0812,WH0988,-8,OUT
SKU07356,CAT0443,WH0919,18,IN
SKU05782,CAT0547,WH0993,-16,OUT
SKU05115,CAT0481,WH0041,18,IN
SKU09358,CAT0764,WH0713,18,IN
SKU05828,CAT0197,WH0251,-13,OUT
SKU05516,CAT0036,WH0035,-4,OUT
SKU07485,CAT0167,WH0303,15,IN
SKU04294,CAT0681,WH0345,-18,OUT
SKU04534,CAT0475,WH0357,19,IN
SKU09496,CAT0017,WH0249,-8,OUT
SKU05814,CAT0189,WH0092,-10,OUT
SKU02595,CAT0609,WH0025,4,IN
SKU09673,CAT0037,WH0785,-7,OUT
SKU08982,CAT0666,WH0560,12,IN
SKU00609,CAT0655,WH0546,-17,OUT
SKU07608,CAT0062,WH0726,18,IN
SKU05199,CAT0379,WH0167,-7,OUT
SKU03108,CAT0620,WH0264,2,IN
SKU01881,CAT0244,WH0863,12,IN
SKU03643,CAT0001,WH0115,8,IN
SKU03660,CAT0841,WH0670,-16,OUT
SKU03113,CAT0245,WH0952,-10,OUT
SKU05798,CAT0538,WH0298,-14,OUT
SKU01814,CAT0170,WH0850,-20,OUT
SKU02191,CAT0878,WH0476,-14,OUT
SKU02613,CAT0561,WH0587,-3,OUT
SKU02444,CAT0296,WH0451,15,IN
SKU09445,CAT0265,WH0187,-1,OUT
SKU07246,CAT0778,WH0970,12,IN
SKU03844,CAT0825,WH0935,8,IN
SKU08515,CAT0739,WH0813,-5,OUT
SKU01014,CAT0848,WH0706,4,IN
SKU06413,CAT0956,WH0124,4,IN
SKU06905,CAT0490,WH0527,-18,OUT
SKU07318,CAT0642,WH0174,1,IN
SKU08143,CAT0055,WH0020,-12,OUT
SKU04881,CAT0864,WH0258,-4,OUT
SKU06432,CAT0996,WH0735,-13,OUT
SKU08501,CAT0883,WH0066,19,IN
SKU07906,CAT0655,WH0233,-3,OUT
SKU00524,CAT0688,WH0363,-16,OUT
SKU02473,CAT0545,WH0442,-15,OUT
SKU05498,CAT0365,WH0241,-12,OUT
SKU00870,CAT0025,WH0788,11,IN
SKU06735,CAT0895,WH0931,6,IN
SKU00280,CAT0431,WH0774,4,IN
SKU06490,CAT0248,WH0136,18,IN
SKU07815,CAT0983,WH0142,19,IN
SKU08411,CAT0212,WH0037,-6,OUT
SKU08868,CAT0347,WH0446,-1,OUT
SKU08788,CAT0376,WH0726,20,IN
SKU06030,CAT0037,WH0363,17,IN
SKU07415,CAT0079,WH0176,-6,OUT
SKU00225,CAT0567,WH0591,-20,OUT
SKU03592,CAT0335,WH0511,11,IN
SKU09273,CAT0332,WH0381,-18,OUT
SKU08481,CAT0926,WH0952,12,IN
SKU08716,CAT0531,WH0673,11,IN
SKU08679,CAT0563,WH0846,19,IN
SKU08615,CAT0512,WH0519,4,IN
SKU01766,CAT0531,WH0031,19,IN
SKU05140,CAT0228,WH0733,-2,OUT
SKU00280,CAT0431,WH0095,7,IN
SKU03803,CAT0103,WH0114,13,IN
SKU06544,CAT0516,WH0768,16,IN
SKU09211,CAT0794,WH0430,-16,OUT
SKU08679,CAT0563,WH0769,-5,OUT
SKU04776,CAT0922,WH0165,20,IN
SKU08426,CAT0277,WH0421,-20,OUT
SKU03052,CAT0736,WH0435,12,IN
SKU05307,CAT0278,WH0913,-1,OUT
SKU06188,CAT0861,WH0318,14,IN
SKU05955,CAT0705,WH0427,-17,OUT
SKU05115,CAT0481,WH0694,4,IN
SKU00637,CAT0167,WH0799,-17,OUT
SKU00169,CAT0170,WH0005,9,IN
SKU05800,CAT0749,WH0332,12,IN
SKU07110,CAT0374,WH0843,-2,OUT
SKU00890,CAT0930,WH0960,-12,OUT
SKU06783,CAT0135,WH0446,-15,OUT
SKU07697,CAT0776,WH0744,-8,OUT
SKU04705,CAT0616,WH0572,-2,OUT
SKU00499,CAT0071,WH0007,-10,OUT
SKU06402,CAT0054,WH0975,18,IN
SKU00814,CAT0983,WH0479,20,IN
SKU03414,CAT0708,WH0726,14,IN
SKU00132,CAT0087,WH0774,-1,OUT
SKU09068,CAT0901,WH0679,-4,OUT
SKU08762,CAT0014,WH0518,-18,OUT
SKU03249,CAT0901,WH0150,12,IN
SKU02549,CAT0963,WH0563,-4,OUT
SKU00189,CAT0176,WH0259,18,IN
SKU02680,CAT0429,WH0759,-2,OUT
SKU02848,CAT0499,WH0434,-12,OUT
SKU04322,CAT0962,WH0235,-17,OUT
SKU08015,CAT0469,WH0792,6,IN
SKU08988,CAT0273,WH0215,-3,OUT
SKU09341,CAT0078,WH0068,17,IN
SKU03785,CAT0508,WH0322,-15,OUT
SKU03805,CAT0919,WH0843,10,IN
SKU06683,CAT0324,WH0710,-19,OUT
SKU04326,CAT0083,WH0750,14,IN
SKU05443,CAT0459,WH0721,13,IN
SKU03045,CAT0934,WH0394,14,IN
SKU03500,CAT0505,WH0991,19,IN
SKU00916,CAT0014,WH0932,-7,OUT
SKU01741,CAT0368,WH0526,-15,OUT
SKU07988,CAT0810,WH0213,1,IN
SKU05315,CAT0526,WH0773,14,IN
SKU09371,CAT0200,WH0689,18,IN
SKU02487,CAT0023,WH0612,-16,OUT
SKU05677,CAT0588,WH0269,-19,OUT
SKU08819,CAT0728,WH0004,15,IN
SKU07782,CAT0585,WH0763,12,IN
SKU08223,CAT0779,WH0858,9,IN
SKU06943,CAT0784,WH0581,2,IN
SKU03210,CAT0564,WH0964,7,IN
SKU03652,CAT0224,WH0657,16,IN
SKU04576,CAT0175,WH0536,-7,OUT
SKU03205,CAT0885,WH0301,-13,OUT
SKU00156,CAT0063,WH0036,-20,OUT
SKU00516,CAT0103,WH0818,20,IN
SKU05108,CAT0254,WH0126,-18,OUT
SKU06246,CAT0795,WH0609,-17,OUT
SKU05056,CAT0477,WH0765,14,IN
SKU06504,CAT0316,WH0211,18,IN
SKU09243,CAT0960,WH0853,-18,OUT
SKU06601,CAT0225,WH0414,-10,OUT
SKU03911,CAT0765,WH0821,12,IN
SKU08859,CAT0461,WH0594,-16,OUT
SKU09914,CAT0003,WH0154,3,IN
SKU00143,CAT0503,WH0773,-7,OUT
SKU02950,CAT0895,WH0664,20,IN
SKU06134,CAT0681,WH0197,-14,OUT
SKU08041,CAT0650,WH0579,2,IN
SKU04422,CAT0878,WH0113,-13,OUT
SKU01279,CAT0336,WH0774,-7,OUT
SKU03334,CAT0431,WH0221,-10,OUT
SKU05671,CAT0159,WH0727,-2,OUT
SKU09866,CAT0170,WH0873,5,IN
SKU01680,CAT0532,WH0235,3,IN
SKU07505,CAT0491,WH0014,-15,OUT
SKU00369,CAT0680,WH0968,9,IN
SKU00307,CAT0285,WH0800,18,IN
SKU02466,CAT0331,WH0398,-16,OUT
SKU08406,CAT0086,WH0276,5,IN
SKU01033,CAT0704,WH0965,14,IN
SKU00846,CAT0856,WH0503,-13,OUT
SKU06669,CAT0835,WH0705,-9,OUT
SKU06093,CAT0137,WH0914,-4,OUT
SKU01304,CAT0627,WH0664,-12,OUT
SKU07734,CAT0272,WH0676,8,IN
SKU07498,CAT0281,WH0056,8,IN
SKU05929,CAT0464,WH0944,-11,OUT
SKU06681,CAT0136,WH0595,-11,OUT
SKU01812,CAT0961,WH0784,20,IN
SKU00587,CAT0604,WH0785,-16,OUT
SKU06615,CAT0908,WH0382,2,IN
SKU06094,CAT0527,WH0031,15,IN
SKU06732,CAT0334,WH0285,-13,OUT
SKU02444,CAT0296,WH0569,-9,OUT
SKU07815,CAT0983,WH0473,12,IN
SKU08925,CAT0592,WH0386,2,IN
SKU08252,CAT0186,WH0166,13,IN
SKU03515,CAT0529,WH0619,-3,OUT
SKU07220,CAT0259,WH0084,-8,OUT
SKU02150,CAT0827,WH0568,7,IN
SKU07440,CAT0705,WH0187,17,IN
SKU09119,CAT0029,WH0970,4,IN
SKU06774,CAT0915,WH0266,-2,OUT
SKU04966,CAT0560,WH0630,16,IN
SKU08481,CAT0926,WH0110,17,IN
SKU05266,CAT0724,WH0514,20,IN
SKU02529,CAT0054,WH0304,-15,OUT
SKU01435,CAT0179,WH0276,10,IN
SKU07082,CAT0406,WH0011,9,IN
SKU08590,CAT0290,WH0847,2,IN
SKU07126,CAT0772,WH0270,-19,OUT
SKU01867,CAT0365,WH0213,-18,OUT
SKU05011,CAT0461,WH0634,-14,OUT
SKU00611,CAT0985,WH0296,15,IN
SKU00084,CAT0556,WH0375,-7,OUT
SKU09152,CAT0294,WH0745,-1,OUT
SKU00238,CAT0538,WH0167,-17,OUT
SKU03509,CAT0068,WH0626,-2,OUT
SKU06267,CAT0811,WH0373,18,IN
SKU09808,CAT0302,WH0896,12,IN
SKU05636,CAT0512,WH0333,-19,OUT
SKU05954,CAT0168,WH0479,16,IN
SKU06048,CAT0166,WH0774,-19,OUT
SKU07607,CAT0394,WH0275,-18,OUT
SKU04629,CAT0748,WH0185,19,IN
SKU07451,CAT0044,WH0114,17,IN
SKU07674,CAT0935,WH0399,-13,OUT
SKU03727,CAT0070,WH0896,12,IN
SKU03226,CAT0566,WH0641,-13,OUT
SKU06471,CAT0247,WH0211,13,IN
SKU02840,CAT0780,WH0230,8,IN
SKU08466,CAT0711,WH0604,-2,OUT
SKU03261,CAT0297,WH0728,6,IN
SKU09095,CAT0432,WH0426,17,IN
SKU09426,CAT0084,WH0427,-2,OUT
SKU07063,CAT0627,WH0273,13,IN
SKU08025,CAT0560,WH0264,17,IN
SKU07834,CAT0665,WH0232,20,IN
SKU08253,CAT0690,WH0070,11,IN
SKU01012,CAT0258,WH0174,19,IN
SKU09119,CAT0029,WH0919,-7,OUT
SKU00056,CAT0351,WH0295,-14,OUT
SKU06278,CAT0362,WH0747,9,IN
SKU08362,CAT0618,WH0522,8,IN
SKU07789,CAT0380,WH0701,10,IN
SKU04373,CAT0375,WH0573,-1,OUT
SKU09719,CAT0326,WH0360,-8,OUT
SKU04495,CAT0686,WH0793,12,IN
SKU07943,CAT0944,WH0282,-11,OUT
SKU07842,CAT0825,WH0050,5,IN
SKU08505,CAT0348,WH0218,12,IN
SKU05026,CAT0319,WH0878,-5,OUT
SKU03397,CAT0083,WH0561,-4,OUT
SKU05206,CAT0695,WH0235,5,IN
SKU00559,CAT0573,WH0743,-8,OUT
SKU01458,CAT0558,WH0886,-12,OUT
SKU04917,CAT0715,WH0239,-8,OUT
SKU08764,CAT0111,WH0916,2,IN
SKU00178,CAT0952,WH0482,10,IN
SKU04057,CAT0611,WH0996,-20,OUT
SKU09006,CAT0257,WH0933,-1,OUT
SKU00619,CAT0281,WH0073,16,IN
SKU08555,CAT0945,WH0271,5,IN
SKU02008,CAT0943,WH0792,17,IN
SKU03279,CAT0611,WH0171,1,IN
SKU03737,CAT0440,WH0603,8,IN
SKU05990,CAT0947,WH0905,-9,OUT
SKU07969,CAT0729,WH0844,-20,OUT
SKU09279,CAT0232,WH0563,17,IN
SKU07885,CAT0716,WH0736,-14,OUT
SKU02308,CAT0441,WH0655,6,IN
SKU07869,CAT0590,WH0843,-19,OUT
SKU07770,CAT0398,WH0359,-6,OUT
SKU07772,CAT0887,WH0171,-11,OUT
SKU04370,CAT0271,WH0596,12,IN
SKU09903,CAT0824,WH0276,3,IN
SKU01275,CAT0521,WH0231,-2,OUT
SKU06211,CAT0487,WH0745,-11,OUT
SKU01595,CAT0144,WH0912,-15,OUT
SKU03638,CAT0683,WH0054,15,IN
SKU06384,CAT0028,WH0561,-9,OUT
SKU09797,CAT0874,WH0389,-17,OUT
SKU05174,CAT0708,WH0838,2,IN
SKU02098,CAT0695,WH0801,15,IN
SKU01668,CAT0917,WH0280,-5,OUT
SKU03599,CAT0497,WH0614,18,IN
SKU00263,CAT0769,WH0748,-10,OUT
SKU01763,CAT0508,WH0805,-16,OUT
SKU02985,CAT0187,WH0181,-1,OUT
SKU06512,CAT0186,WH0806,-18,OUT
SKU01885,CAT0573,WH0518,7,IN
SKU07431,CAT0524,WH0360,16,IN
SKU01705,CAT0557,WH0336,6,IN
SKU05588,CAT0278,WH0669,-3,OUT
SKU05050,CAT0663,WH0754,9,IN
SKU04979,CAT0873,WH0915,4,IN
SKU02435,CAT0704,WH0484,-8,OUT
SKU04612,CAT0059,WH0101,-9,OUT
SKU01770,CAT0266,WH0551,-14,OUT
SKU01040,CAT0685,WH0329,16,IN
SKU05717,CAT0839,WH0056,7,IN
SKU02514,CAT0374,WH0931,-9,OUT
SKU01645,CAT0859,WH0314,-13,OUT
SKU05853,CAT0087,WH0555,17,IN
SKU00352,CAT0060,WH0486,-2,OUT
SKU02686,CAT0019,WH0046,1,IN
SKU09205,CAT0751,WH0725,2,IN
SKU09031,CAT0678,WH0110,-11,OUT
SKU07753,CAT0575,WH0328,-17,OUT
SKU02993,CAT0606,WH0577,-17,OUT
SKU05921,CAT0035,WH0435,2,IN
SKU07620,CAT0242,WH0623,-15,OUT
SKU06849,CAT0651,WH0803,1,IN
SKU05940,CAT0609,WH0970,-17,OUT
SKU07378,CAT0939,WH0548,6,IN
SKU08242,CAT0876,WH0153,11,IN
SKU00550,CAT0780,WH0244,15,IN
SKU03824,CAT0287,WH0870,3,IN
SKU09687,CAT0372,WH0777,-6,OUT
SKU09159,CAT0124,WH0885,-3,OUT
SKU07867,CAT0658,WH0121,-3,OUT
SKU06457,CAT0452,WH0347,2,IN
SKU07567,CAT0582,WH0519,-11,OUT
SKU03048,CAT0969,WH0895,5,IN
SKU01711,CAT0656,WH0479,5,IN
SKU09786,CAT0683,WH0117,-5,OUT
SKU08330,CAT0639,WH0682,-12,OUT
SKU02864,CAT0624,WH0948,2,IN
SKU05820,CAT0696,WH0230,-8,OUT
SKU08300,CAT0598,WH0035,5,IN
SKU02328,CAT0559,WH0627,9,IN
SKU09612,CAT0816,WH0947,-15,OUT
SKU05062,CAT0799,WH0788,3,IN
SKU08937,CAT0771,WH0715,-9,OUT
SKU01609,CAT0077,WH0647,-5,OUT
SKU07908,CAT0283,WH0884,6,IN
SKU04301,CAT0146,WH0430,19,IN
SKU03044,CAT0188,WH0082,-15,OUT
SKU04201,CAT0504,WH0600,-20,OUT
SKU04392,CAT0512,WH0108,-1,OUT
