product_sku,category_code,warehouse_code,quantity,transaction_type
SKU00850,CAT0262,WH0357,-15,OUT
SKU07398,CAT0180,WH0321,-15,OUT
SKU05444,CAT0837,WH0679,2,IN
SKU08373,CAT0958,WH0924,17,IN
SKU02427,CAT0084,WH0317,13,IN
SKU04036,CAT0900,WH0249,8,IN
SKU01217,CAT0505,WH0359,-11,OUT
SKU01321,CAT0324,WH0140,-2,OUT
SKU02112,CAT0079,WH0130,12,IN
SKU00065,CAT0955,WH0662,-13,OUT
SKU09030,CAT0177,WH0452,16,IN
SKU07717,CAT0284,WH0738,-5,OUT
SKU02086,CAT0055,WH0062,6,IN
SKU03236,CAT0077,WH0918,-15,OUT
SKU03935,CAT0925,WH0751,-5,OUT
SKU04111,CAT0912,WH0950,-9,OUT
SKU03396,CAT0123,WH0049,16,IN
SKU05870,CAT0797,WH0446,-1,OUT
SKU08575,CAT0265,WH0661,15,IN
SKU08546,CAT0628,WH0020,12,IN
SKU06544,CAT0271,WH0682,-1,OUT
SKU08311,CAT0585,WH0259,2,IN
SKU03427,CAT0670,WH0757,5,IN
SKU07640,CAT0685,WH0736,-13,OUT
SKU06606,CAT0706,WH0990,14,IN
SKU00378,CAT0162,WH0817,-5,OUT
SKU08137,CAT0286,WH0057,11,IN
SKU01600,CAT0902,WH0032,-14,OUT
SKU04950,CAT0406,WH0144,-19,OUT
SKU01720,CAT0829,WH0350,11,IN
SKU04793,CAT0843,WH0961,9,IN
SKU04732,CAT0280,WH0997,11,IN
SKU05857,CAT0411,WH0086,-3,OUT
SKU06283,CAT0753,WH0758,-20,OUT
SKU04571,CAT0097,WH0895,16,IN
SKU08154,CAT0887,WH0328,-14,OUT
SKU07897,CAT0987,WH0799,13,IN
SKU07050,CAT0550,WH0483,2,IN
SKU05119,CAT0803,WH0455,-8,OUT
SKU00722,CAT0564,WH0682,6,IN
SKU05576,CAT0324,WH0414,2,IN
SKU01932,CAT0259,WH0192,17,IN
SKU03346,CAT0824,WH0041,12,IN
SKU07157,CAT0834,WH0569,-9,OUT
SKU04447,CAT0379,WH0037,19,IN
SKU04678,CAT0313,WH0504,11,IN
SKU03355,CAT0680,WH0055,-10,OUT
SKU07038,CAT0658,WH0369,-15,OUT
SKU01216,CAT0436,WH0927,13,IN
SKU04390,CAT0507,WH0918,-14,OUT
SKU07952,CAT0825,WH0637,19,IN
SKU00551,CAT0734,WH0520,8,IN
SKU08865,CAT0153,WH0464,-16,OUT
SKU09506,CAT0874,WH0102,3,IN
SKU03882,CAT0907,WH0389,1,IN
SKU01862,CAT0148,WH0662,19,IN
SKU02689,CAT0334,WH0577,-13,OUT
SKU05860,CAT0849,WH0418,15,IN
SKU05468,CAT0252,WH0031,4,IN
SKU02797,CAT0071,WH0994,-10,OUT
SKU07023,CAT0219,WH0542,-20,OUT
SKU05664,CAT0024,WH0097,-20,OUT
SKU07530,CAT0112,WH0006,19,IN
SKU09397,CAT0012,WH0483,2,IN
SKU07610,CAT0861,WH0366,-7,OUT
SKU00657,CAT0016,WH0144,-14,OUT
SKU06305,CAT0317,WH0475,11,IN
SKU00584,CAT0320,WH0268,6,IN
SKU02316,CAT0429,WH0821,7,IN
SKU04650,CAT0241,WH0767,18,IN
SKU03608,CAT0150,WH0659,10,IN
SKU00739,CAT0834,WH0635,13,IN
SKU01564,CAT0552,WH0972,-4,OUT
SKU05512,CAT0992,WH0222,5,IN
SKU08183,CAT0071,WH0006,20,IN
SKU08661,CAT0372,WH0212,-15,OUT
SKU03057,CAT0319,WH0871,17,IN
SKU09282,CAT0041,WH0268,7,IN
SKU02219,CAT0091,WH0543,13,IN
SKU07720,CAT0365,WH0712,15,IN
SKU09951,CAT0941,WH0249,19,IN
SKU01298,CAT0682,WH0263,-7,OUT
SKU09868,CAT0705,WH0820,7,IN
SKU07468,CAT0815,WH0524,2,IN
SKU03610,CAT0394,WH0009,-13,OUT
SKU05560,CAT0576,WH0203,-13,OUT
SKU03787,CAT0497,WH0431,3,IN
SKU08052,CAT0125,WH0284,-8,OUT
SKU07860,CAT0863,WH0055,4,IN
SKU07154,CAT0202,WH0700,-17,OUT
SKU04656,CAT0570,WH0818,-16,OUT
SKU02764,CAT0908,WH0015,-13,OUT
SKU01227,CAT0531,WH0304,-13,OUT
SKU02641,CAT0588,WH0808,-16,OUT
SKU07246,CAT0600,WH0663,4,IN
SKU03808,CAT0066,WH0100,-1,OUT
SKU06796,CAT0364,WH0896,-14,OUT
SKU06432,CAT0562,WH0826,-13,OUT
SKU02577,CAT0334,WH0626,-18,OUT
SKU06212,CAT0648,WH0215,6,IN
SKU04070,CAT0411,WH0052,5,IN
SKU07735,CAT0166,WH0480,-2,OUT
SKU06827,CAT0861,WH0199,17,IN
SKU01982,CAT1000,WH0524,-9,OUT
SKU03687,CAT0132,WH0448,-20,OUT
SKU05461,CAT0743,WH0910,-11,OUT
SKU09364,CAT0887,WH0899,-2,OUT
SKU05498,CAT0354,WH0740,-12,OUT
SKU05619,CAT0852,WH0042,15,IN
SKU07049,CAT0359,WH0209,-18,OUT
SKU01400,CAT0088,WH0942,-5,OUT
SKU03946,CAT0097,WH0726,-17,OUT
SKU08788,CAT0713,WH0127,18,IN
SKU06274,CAT0272,WH0438,-9,OUT
SKU00078,CAT0713,WH0615,-11,OUT
SKU03259,CAT0546,WH0018,8,IN
SKU01089,CAT0276,WH0690,-8,OUT
SKU07595,CAT0235,WH0249,-13,OUT
SKU06883,CAT0643,WH0024,-2,OUT
SKU03074,CAT0819,WH0772,5,IN
SKU05457,CAT0319,WH0020,-2,OUT
SKU00212,CAT0015,WH0002,-19,OUT
SKU02833,CAT0010,WH0720,-10,OUT
SKU04428,CAT0748,WH0581,-1,OUT
SKU07363,CAT0463,WH0937,-16,OUT
SKU05873,CAT0473,WH0724,5,IN
SKU00029,CAT0347,WH0392,15,IN
SKU03281,CAT0903,WH0886,13,IN
SKU04728,CAT0860,WH0462,-20,OUT
SKU00582,CAT0456,WH0653,11,IN
SKU02115,CAT0495,WH0415,17,IN
SKU07074,CAT0611,WH0491,-15,OUT
SKU04220,CAT0522,WH0508,-14,OUT
SKU01732,CAT0433,WH0695,-9,OUT
SKU09732,CAT0859,WH0126,-18,OUT
SKU06529,CAT0878,WH0742,12,IN
SKU00346,CAT0043,WH0406,4,IN
SKU04999,CAT0091,WH0542,-1,OUT
SKU05728,CAT0288,WH0565,-5,OUT
SKU01132,CAT0845,WH0413,-10,OUT
SKU05299,CAT0627,WH0591,-6,OUT
SKU00113,CAT0007,WH0607,13,IN
SKU09557,CAT0482,WH0366,3,IN
SKU02074,CAT0879,WH0133,7,IN
SKU04938,CAT0757,WH0952,-10,OUT
SKU01637,CAT0610,WH0184,5,IN
SKU05077,CAT0078,WH0193,10,IN
SKU05727,CAT0350,WH0355,11,IN
SKU04052,CAT0345,WH0348,-1,OUT
SKU06481,CAT0879,WH0406,14,IN
SKU04696,CAT0811,WH0622,-20,OUT
SKU05989,CAT0612,WH0151,-7,OUT
SKU09921,CAT0054,WH0127,7,IN
SKU04441,CAT0637,WH0691,-3,OUT
SKU07353,CAT0872,WH0825,-15,OUT
SKU06458,CAT0864,WH0967,-20,OUT
SKU04210,CAT0125,WH0081,15,IN
SKU06757,CAT0983,WH0793,-12,OUT
SKU09551,CAT0896,WH0223,-19,OUT
SKU02783,CAT0993,WH0412,11,IN
SKU07769,CAT0141,WH0465,6,IN
SKU04226,CAT0383,WH0789,20,IN
SKU05329,CAT0929,WH0781,-13,OUT
SKU07829,CAT0448,WH0105,-19,OUT
SKU08234,CAT0108,WH0847,18,IN
SKU09612,CAT0792,WH0764,-9,OUT
SKU01336,CAT0624,WH0774,-7,OUT
SKU02696,CAT0267,WH0681,5,IN
SKU00224,CAT0514,WH0633,3,IN
SKU05192,CAT0264,WH0527,-18,OUT
SKU00459,CAT0912,WH0511,1,IN
SKU08443,CAT0962,WH0960,4,IN
SKU07207,CAT0420,WH0171,-13,OUT
SKU01362,CAT0754,WH0158,3,IN
SKU05948,CAT0747,WH0838,-12,OUT
SKU09866,CAT0526,WH0754,6,IN
SKU02901,CAT0591,WH0051,10,IN
SKU04465,CAT0565,WH0690,-20,OUT
SKU01558,CAT0982,WH0593,15,IN
SKU07021,CAT0326,WH0992,-1,OUT
SKU08689,CAT0843,WH0708,-1,OUT
SKU00589,CAT0620,WH0132,-14,OUT
SKU02059,CAT0632,WH0155,-16,OUT
SKU01158,CAT0154,WH0022,-8,OUT
SKU05353,CAT0968,WH0335,-9,OUT
SKU06312,CAT0669,WH0401,-4,OUT
SKU04876,CAT0447,WH0623,-11,OUT
SKU00069,CAT0696,WH0301,8,IN
SKU02076,CAT0257,WH0679,-12,OUT
SKU09546,CAT0402,WH0001,13,IN
SKU05913,CAT0434,WH0486,-18,OUT
SKU08296,CAT0834,WH0452,-9,OUT
SKU02324,CAT0856,WH0829,9,IN
SKU08845,CAT0823,WH0223,6,IN
SKU03992,CAT0986,WH0742,-20,OUT
SKU07595,CAT0235,WH0088,7,IN
SKU09731,CAT0641,WH0670,10,IN
SKU07342,CAT0007,WH0023,3,IN
SKU02998,CAT0502,WH0735,-4,OUT
SKU01727,CAT0862,WH0015,-11,OUT
SKU02432,CAT0175,WH0454,-16,OUT
SKU07941,CAT0115,WH0052,-5,OUT
SKU08947,CAT0790,WH0588,-20,OUT
SKU06610,CAT0346,WH0878,8,IN
SKU05998,CAT0120,WH0971,3,IN
SKU10000,CAT0826,WH0194,-12,OUT
SKU05010,CAT0384,WH0263,-6,OUT
SKU07949,CAT0749,WH0172,11,IN
SKU05401,CAT0916,WH0621,2,IN
SKU08138,CAT0924,WH0572,17,IN
SKU07924,CAT0216,WH0711,-18,OUT
SKU09139,CAT0788,WH0623,4,IN
SKU08592,CAT0743,WH0624,-10,OUT
SKU01039,CAT0214,WH0005,9,IN
SKU00447,CAT0762,WH0064,-13,OUT
SKU06956,CAT0268,WH0659,5,IN
SKU09575,CAT0136,WH0131,-5,OUT
SKU05260,CAT0057,WH0368,-20,OUT
SKU02032,CAT0492,WH0701,-15,OUT
SKU09987,CAT0095,WH0551,4,IN
SKU02339,CAT0975,WH0980,5,IN
SKU05338,CAT0246,WH0103,-9,OUT
SKU08864,CAT0218,WH0248,-15,OUT
SKU04587,CAT0564,WH0152,11,IN
SKU05217,CAT0414,WH0243,-15,OUT
SKU01442,CAT0352,WH0411,4,IN
SKU08300,CAT0731,WH0657,-9,OUT
SKU07418,CAT0641,WH0254,-12,OUT
SKU07621,CAT0152,WH0620,6,IN
SKU08643,CAT0954,WH0121,-6,OUT
SKU06250,CAT0480,WH0475,-11,OUT
SKU00995,CAT0962,WH0761,9,IN
SKU00609,CAT0597,WH0446,-18,OUT
SKU02926,CAT0179,WH0289,11,IN
SKU00307,CAT0921,WH0521,-18,OUT
SKU06453,CAT0070,WH0165,1,IN
SKU01498,CAT0345,WH0634,16,IN
SKU02825,CAT0391,WH0429,-3,OUT
SKU05036,CAT0776,WH0086,13,IN
SKU09950,CAT0076,WH0387,-6,OUT
SKU07256,CAT0921,WH0818,13,IN
SKU02243,CAT0872,WH0433,3,IN
SKU03918,CAT0699,WH0823,-1,OUT
SKU07856,CAT0210,WH0318,7,IN
SKU07816,CAT0382,WH0561,5,IN
SKU08557,CAT0546,WH0381,-18,OUT
SKU08958,CAT0140,WH0590,16,IN
SKU00978,CAT0207,WH0290,-6,OUT
SKU01125,CAT0114,WH0121,-19,OUT
SKU05001,CAT0171,WH0577,-5,OUT
SKU05460,CAT0435,WH0661,10,IN
SKU05010,CAT0384,WH0910,-18,OUT
SKU09151,CAT0172,WH0656,-8,OUT
SKU06434,CAT0731,WH0604,15,IN
SKU05159,CAT0349,WH0662,-12,OUT
SKU09495,CAT0527,WH0714,-14,OUT
SKU09985,CAT0669,WH0637,-20,OUT
SKU06772,CAT0746,WH0013,-2,OUT
SKU06940,CAT0815,WH0209,1,IN
SKU09362,CAT0628,WH0124,-7,OUT
SKU08708,CAT0293,WH0942,8,IN
SKU08911,CAT0244,WH0290,15,IN
SKU05159,CAT0349,WH0804,15,IN
SKU02955,CAT0218,WH0568,-8,OUT
SKU09207,CAT0159,WH0991,-16,OUT
SKU07204,CAT0363,WH0624,-15,OUT
SKU05471,CAT0895,WH0395,7,IN
SKU08610,CAT0255,WH0473,-14,OUT
SKU05796,CAT0176,WH0410,-17,OUT
SKU03696,CAT0553,WH0547,-19,OUT
SKU09743,CAT0848,WH0047,15,IN
SKU08395,CAT0239,WH0480,14,IN
SKU09118,CAT0732,WH0457,-20,OUT
SKU07045,CAT0588,WH0022,11,IN
SKU00851,CAT0260,WH0133,20,IN
SKU06180,CAT0532,WH0512,-2,OUT
SKU06662,CAT0538,WH0690,-18,OUT
SKU06656,CAT0876,WH0325,8,IN
SKU09966,CAT0865,WH0084,-16,OUT
SKU08009,CAT0544,WH0712,-20,OUT
SKU09432,CAT0159,WH0074,-8,OUT
SKU05584,CAT0480,WH0828,20,IN
SKU09131,CAT0520,WH0074,11,IN
SKU08315,CAT0231,WH0519,-10,OUT
SKU02688,CAT0940,WH0516,16,IN
SKU03332,CAT0125,WH0306,-7,OUT
SKU02727,CAT0481,WH0802,16,IN
SKU09150,CAT0325,WH0778,-18,OUT
SKU01267,CAT0565,WH0402,-20,OUT
SKU01554,CAT0521,WH0980,-4,OUT
SKU02051,CAT0486,WH0869,-15,OUT
SKU08436,CAT0939,WH0477,4,IN
SKU09245,CAT0108,WH0560,-13,OUT
SKU09241,CAT0581,WH0418,-4,OUT
SKU05175,CAT0381,WH0563,10,IN
SKU06194,CAT0164,WH0751,-5,OUT
SKU08637,CAT0685,WH0047,-2,OUT
SKU01076,CAT0959,WH0110,6,IN
SKU04208,CAT0111,WH0594,10,IN
SKU03856,CAT0177,WH0775,-5,OUT
SKU08612,CAT0672,WH0977,17,IN
SKU04296,CAT0419,WH0365,-16,OUT
SKU09916,CAT0893,WH0356,-2,OUT
SKU08602,CAT0627,WH0673,1,IN
SKU04808,CAT0788,WH0603,1,IN
SKU03793,CAT0369,WH0710,3,IN
SKU02767,CAT0100,WH0426,-7,OUT
SKU03256,CAT0533,WH0261,-13,OUT
SKU01873,CAT0942,WH0073,13,IN
SKU04522,CAT0674,WH0323,-15,OUT
SKU01633,CAT0837,WH0873,3,IN
SKU09735,CAT0742,WH0499,-11,OUT
SKU09499,CAT0087,WH0910,-18,OUT
SKU05877,CAT0192,WH0556,9,IN
SKU05737,CAT0376,WH0767,17,IN
SKU02173,CAT0555,WH0181,18,IN
SKU00490,CAT0426,WH0294,-10,OUT
SKU09036,CAT0347,WH0662,4,IN
SKU09345,CAT0214,WH0257,-15,OUT
SKU01573,CAT0995,WH0174,13,IN
SKU01408,CAT0366,WH0979,8,IN
SKU05994,CAT0116,WH0380,13,IN
SKU09546,CAT0402,WH0908,18,IN
SKU08169,CAT0735,WH0906,-13,OUT
SKU03916,CAT0747,WH0341,-15,OUT
SKU01272,CAT0691,WH0429,20,IN
SKU08670,CAT0121,WH0032,-9,OUT
SKU09947,CAT0242,WH0973,-10,OUT
SKU06105,CAT0795,WH0423,2,IN
SKU03119,CAT0107,WH0044,20,IN
SKU05841,CAT0971,WH0284,-15,OUT
SKU07908,CAT0480,WH0620,19,IN
SKU06693,CAT0297,WH0571,19,IN
SKU02727,CAT0481,WH0185,-7,OUT
SKU03675,CAT0068,WH0739,5,IN
SKU09105,CAT0242,WH0342,20,IN
SKU01353,CAT0050,WH0645,11,IN
SKU06503,CAT0215,WH0561,17,IN
SKU07689,CAT0174,WH0135,-3,OUT
SKU01667,CAT0006,WH0305,-5,OUT
SKU00065,CAT0955,WH0551,-15,OUT
SKU05805,CAT0023,WH0619,-15,OUT
SKU02956,CAT0898,WH0738,-17,OUT
SKU06168,CAT0682,WH0692,-11,OUT
SKU00980,CAT0656,WH0975,-9,OUT
SKU06780,CAT0269,WH0100,-20,OUT
SKU06016,CAT0245,WH0095,-19,OUT
SKU01002,CAT0983,WH0622,-10,OUT
SKU09968,CAT0341,WH1000,-11,OUT
SKU05597,CAT0752,WH0274,-7,OUT
SKU02656,CAT0868,WH0353,-13,OUT
SKU09113,CAT0212,WH0353,-14,OUT
SKU01997,CAT0684,WH0539,13,IN
SKU08876,CAT0823,WH0735,-11,OUT
SKU00698,CAT0517,WH0070,17,IN
SKU04892,CAT0018,WH0444,12,IN
SKU00408,CAT0688,WH0009,6,IN
SKU00437,CAT0298,WH0463,-1,OUT
SKU00985,CAT0197,WH0661,17,IN
SKU05589,CAT0695,WH0591,-12,OUT
SKU04996,CAT0893,WH0654,3,IN
SKU00097,CAT0664,WH0257,10,IN
SKU08669,CAT0708,WH0658,19,IN
SKU03397,CAT0001,WH0389,-8,OUT
SKU04015,CAT0950,WH0273,-1,OUT
SKU09215,CAT0278,WH0267,-1,OUT
SKU07300,CAT0174,WH0109,15,IN
SKU02813,CAT0624,WH0195,-6,OUT
SKU09713,CAT0462,WH0211,10,IN
SKU06482,CAT0942,WH0853,11,IN
SKU01170,CAT0065,WH0777,-14,OUT
SKU01533,CAT0954,WH0685,-2,OUT
SKU03435,CAT0398,WH0873,-18,OUT
SKU09275,CAT0773,WH0440,-14,OUT
SKU06216,CAT0351,WH0249,-2,OUT
SKU04734,CAT0374,WH0781,11,IN
SKU08437,CAT0067,WH0351,-20,OUT
SKU06503,CAT0215,WH0818,1,IN
SKU08883,CAT0941,WH0755,-4,OUT
SKU08678,CAT0558,WH0542,-14,OUT
SKU03287,CAT0355,WH0172,14,IN
SKU03642,CAT0965,WH0523,20,IN
SKU05285,CAT0664,WH0558,15,IN
SKU04521,CAT0425,WH0161,-6,OUT
SKU01399,CAT0403,WH0411,-4,OUT
SKU03110,CAT0657,WH0712,-7,OUT
SKU04940,CAT0122,WH0528,14,IN
SKU00186,CAT0515,WH0096,-7,OUT
SKU05814,CAT0640,WH0885,-13,OUT
SKU01269,CAT0420,WH0124,4,IN
SKU05873,CAT0473,WH0125,-7,OUT
SKU09817,CAT0137,WH0876,1,IN
SKU05816,CAT0198,WH0696,-11,OUT
SKU01195,CAT0948,WH0356,10,IN
SKU07359,CAT0466,WH0438,-5,OUT
SKU00256,CAT0598,WH0733,17,IN
SKU02510,CAT0046,WH0812,-8,OUT
SKU07099,CAT0262,WH0261,-9,OUT
SKU04271,CAT0929,WH0170,15,IN
SKU09034,CAT0651,WH0138,-1,OUT
SKU06608,CAT0463,WH0780,-20,OUT
SKU06879,CAT0747,WH0037,1,IN
SKU07593,CAT0612,WH0989,1,IN
SKU07042,CAT0243,WH0261,-20,OUT
SKU07526,CAT0051,WH0835,-20,OUT
SKU09768,CAT0269,WH0202,-19,OUT
SKU00063,CAT0560,WH0970,-16,OUT
SKU07736,CAT0382,WH0865,-9,OUT
SKU01311,CAT0227,WH0644,17,IN
SKU01895,CAT0640,WH0646,3,IN
SKU02457,CAT0683,WH0741,14,IN
SKU05636,CAT0262,WH0390,2,IN
SKU06120,CAT0838,WH0682,-4,OUT
SKU09878,CAT0047,WH0310,-6,OUT
SKU01526,CAT0492,WH0308,2,IN
SKU02290,CAT0006,WH0521,-17,OUT
SKU06135,CAT0435,WH0837,17,IN
SKU02306,CAT0039,WH0463,-14,OUT
SKU01726,CAT0333,WH0007,-4,OUT
SKU00386,CAT0733,WH0253,-11,OUT
SKU09158,CAT0759,WH0108,-4,OUT
SKU00933,CAT0151,WH0408,7,IN
SKU04322,CAT0761,WH0772,-1,OUT
SKU07511,CAT0782,WH0845,-7,OUT
SKU06050,CAT0621,WH0035,6,IN
SKU07629,CAT0642,WH0728,-14,OUT
SKU05294,CAT0732,WH0780,-1,OUT
SKU07354,CAT0594,WH0219,-10,OUT
SKU03150,CAT0277,WH0909,-3,OUT
SKU05016,CAT0979,WH0892,20,IN
SKU02295,CAT0603,WH0839,13,IN
SKU02448,CAT0659,WH0140,-4,OUT
SKU02080,CAT0303,WH0565,-5,OUT
SKU06069,CAT0300,WH0873,1,IN
SKU08546,CAT0628,WH0927,4,IN
SKU00732,CAT0351,WH0556,-1,OUT
SKU02803,CAT0005,WH0827,12,IN
SKU08120,CAT0770,WH0625,5,IN
SKU07557,CAT0362,WH0824,12,IN
SKU08744,CAT0350,WH0578,8,IN
SKU07331,CAT0447,WH0200,8,IN
SKU09415,CAT0731,WH0611,14,IN
SKU08991,CAT0159,WH0330,-12,OUT
SKU01299,CAT0902,WH0095,-11,OUT
SKU01820,CAT0725,WH0412,-17,OUT
SKU07960,CAT0641,WH0721,-5,OUT
SKU03722,CAT0659,WH0178,-15,OUT
SKU08852,CAT0754,WH0452,-17,OUT
SKU01437,CAT0321,WH0274,-5,OUT
SKU05531,CAT0621,WH0490,2,IN
SKU03875,CAT0911,WH0283,-15,OUT
SKU08055,CAT0064,WH0009,10,IN
SKU09998,CAT0651,WH0645,19,IN
SKU09865,CAT0800,WH0282,-6,OUT
SKU05546,CAT0805,WH0833,-5,OUT
SKU06901,CAT0170,WH0804,-15,OUT
SKU00904,CAT0220,WH0406,9,IN
SKU08345,CAT0649,WH0348,-11,OUT
SKU02005,CAT0655,WH0335,9,IN
SKU05901,CAT0330,WH0467,4,IN
SKU01391,CAT0286,WH0761,-17,OUT
SKU07163,CAT0298,WH0980,-14,OUT
SKU06102,CAT0596,WH0338,-8,OUT
SKU08660,CAT0168,WH0198,8,IN
SKU09513,CAT0464,WH0225,-1,OUT
SKU00160,CAT0216,WH0562,-6,OUT
SKU06011,CAT0457,WH0291,12,IN
SKU02364,CAT0536,WH0207,7,IN
SKU08689,CAT0843,WH0049,10,IN
SKU00739,CAT0834,WH0269,11,IN
SKU06251,CAT0634,WH0887,11,IN
SKU05017,CAT0150,WH0481,-4,OUT
SKU09017,CAT0103,WH0475,-2,OUT
SKU00323,CAT0662,WH0534,16,IN
SKU06165,CAT0228,WH0595,-5,OUT
SKU00509,CAT0511,WH0131,-9,OUT
SKU03860,CAT0882,WH0546,17,IN
SKU01108,CAT0933,WH0463,-19,OUT
SKU01573,CAT0995,WH1000,11,IN
SKU05838,CAT0298,WH0246,-15,OUT
SKU08750,CAT0051,WH0907,-1,OUT
SKU07094,CAT0567,WH0412,16,IN
SKU05603,CAT0210,WH0681,-6,OUT
SKU07760,CAT0025,WH0469,-5,OUT
SKU06173,CAT0693,WH0811,-15,OUT
SKU09953,CAT0567,WH0690,2,IN
SKU01411,CAT0158,WH0565,9,IN
SKU03320,CAT0737,WH0236,-16,OUT
SKU06203,CAT0596,WH0557,-1,OUT
SKU03665,CAT0552,WH0109,-3,OUT
SKU03057,CAT0319,WH0219,4,IN
SKU09667,CAT0755,WH0989,4,IN
SKU05292,CAT0731,WH0329,-12,OUT
SKU07514,CAT0586,WH0729,-9,OUT
SKU01340,CAT0510,WH0017,-7,OUT
SKU09901,CAT0773,WH0060,-19,OUT
SKU07275,CAT0633,WH0102,19,IN
SKU01730,CAT0480,WH0261,13,IN
SKU06692,CAT0105,WH0222,-7,OUT
SKU04799,CAT0143,WH0139,-1,OUT
SKU09283,CAT0009,WH0586,4,IN
SKU01054,CAT0096,WH0347,-17,OUT
SKU07995,CAT0884,WH0138,4,IN
SKU07009,CAT0684,WH0302,-1,OUT
SKU05135,CAT0167,WH0758,-4,OUT
SKU00441,CAT0395,WH0303,7,IN
SKU04407,CAT0160,WH0359,-12,OUT
SKU04362,CAT0415,WH0448,17,IN
SKU08862,CAT0867,WH0736,-12,OUT
SKU08623,CAT0895,WH0056,2,IN
SKU03331,CAT0977,WH0377,-19,OUT
SKU03920,CAT0403,WH0576,-20,OUT
SKU07276,CAT0393,WH0282,-12,OUT
SKU06062,CAT0493,WH0221,20,IN
SKU01173,CAT0135,WH0173,-1,OUT
SKU08327,CAT0435,WH0140,-16,OUT
SKU08504,CAT0678,WH0171,19,IN
SKU06077,CAT0911,WH0116,20,IN
SKU00981,CAT0904,WH0792,-13,OUT
SKU03710,CAT0925,WH0352,-16,OUT
SKU04183,CAT0811,WH0597,19,IN
SKU07133,CAT0595,WH0761,3,IN
SKU00031,CAT0407,WH0086,-15,OUT
SKU05139,CAT0302,WH0998,-6,OUT
SKU04900,CAT0205,WH0447,11,IN
SKU04023,CAT0706,WH0053,19,IN
SKU05994,CAT0116,WH0882,-14,OUT
SKU01987,CAT0533,WH0187,8,IN
SKU02262,CAT0316,WH0763,15,IN
SKU00633,CAT0052,WH0664,1,IN
SKU03104,CAT0209,WH0775,12,IN
SKU03006,CAT0517,WH0635,-14,OUT
SKU08401,CAT0953,WH0527,7,IN
SKU01703,CAT0688,WH0945,-8,OUT
SKU02072,CAT0708,WH0672,-18,OUT
SKU03365,CAT0292,WH0934,-10,OUT
SKU00320,CAT0570,WH0885,11,IN
SKU08901,CAT0824,WH0414,9,IN
SKU01092,CAT0324,WH0674,-4,OUT
SKU05758,CAT0322,WH0975,-13,OUT
SKU02088,CAT0044,WH0855,14,IN
SKU04473,CAT0908,WH0231,-17,OUT
SKU00140,CAT0645,WH0086,-14,OUT
SKU00385,CAT0513,WH0989,19,IN
SKU00311,CAT0577,WH0621,-3,OUT
SKU04600,CAT0371,WH0288,-13,OUT
SKU04984,CAT0072,WH0990,1,IN
SKU03913,CAT0796,WH0896,-18,OUT
SKU00548,CAT0983,WH0800,-1,OUT
SKU03950,CAT0982,WH0492,-17,OUT
SKU08007,CAT0543,WH0533,-5,OUT
SKU00527,CAT0798,WH0251,19,IN
SKU03161,CAT0952,WH0807,-9,OUT
SKU06732,CAT0095,WH0895,-5,OUT
SKU08323,CAT0547,WH0499,-7,OUT
SKU09455,CAT0931,WH0715,11,IN
SKU06665,CAT0466,WH0582,-13,OUT
SKU01863,CAT0088,WH0868,-8,OUT
SKU07905,CAT0256,WH0429,-13,OUT
SKU09374,CAT0231,WH0303,-15,OUT
SKU03658,CAT0457,WH0917,13,IN
SKU00895,CAT0691,WH0829,12,IN
SKU04646,CAT0764,WH0293,10,IN
SKU05740,CAT0750,WH0428,4,IN
SKU06252,CAT0228,WH0522,5,IN
SKU05711,CAT0852,WH0743,5,IN
SKU04277,CAT0484,WH0187,-12,OUT
SKU05497,CAT0002,WH0495,-1,OUT
SKU04221,CAT0830,WH0848,17,IN
SKU09338,CAT0952,WH0523,-20,OUT
SKU06043,CAT0109,WH0709,-11,OUT
SKU07612,CAT0863,WH0404,-16,OUT
SKU03271,CAT0894,WH0986,-20,OUT
SKU09495,CAT0527,WH0628,8,IN
SKU04334,CAT0759,WH0371,-2,OUT
SKU01509,CAT0860,WH0505,12,IN
SKU07858,CAT0872,WH0177,-4,OUT
SKU04171,CAT0403,WH0821,-8,OUT
SKU04575,CAT0230,WH0915,-16,OUT
SKU09100,CAT0807,WH0242,18,IN
SKU05748,CAT0993,WH0246,5,IN
SKU03126,CAT0672,WH0791,7,IN
SKU01055,CAT0528,WH0750,-11,OUT
SKU01951,CAT0996,WH0266,9,IN
SKU05931,CAT0183,WH0996,-13,OUT
SKU09766,CAT0365,WH0212,-13,OUT
SKU07015,CAT0039,WH0312,-4,OUT
SKU05695,CAT0626,WH0904,-13,OUT
SKU04613,CAT0961,WH0564,3,IN
SKU07089,CAT0271,WH0170,14,IN
SKU07479,CAT0830,WH0501,-8,OUT
SKU08641,CAT0300,WH0625,1,IN
SKU01006,CAT0310,WH0358,-8,OUT
SKU02015,CAT0444,WH0823,-1,OUT
SKU02727,CAT0481,WH0460,7,IN
SKU02323,CAT0617,WH0739,17,IN
SKU07411,CAT0997,WH0826,-2,OUT
SKU04200,CAT0143,WH0990,-20,OUT
SKU00565,CAT0165,WH0273,18,IN
SKU07995,CAT0884,WH0864,19,IN
SKU08261,CAT0235,WH0443,13,IN
SKU01701,CAT0122,WH0556,-7,OUT
SKU03033,CAT0401,WH0730,-9,OUT
SKU07883,CAT0206,WH0409,4,IN
SKU01964,CAT0919,WH0310,11,IN
